,team,gamenum,opponent,date,opposinghandedness,pa1,pa2,pa3,pa4,pa5,pa6,pa7,pa8,pa9,dblheader
91,LAA,92,TEX,2017-07-09,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
92,LAA,93,TB,2017-07-14,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
93,LAA,94,TB,2017-07-15,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
94,LAA,95,TB,2017-07-16,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
95,LAA,96,WSH,2017-07-18,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
96,LAA,97,WSH,2017-07-19,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
97,LAA,98,BOS,2017-07-21,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
98,LAA,99,BOS,2017-07-22,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
99,LAA,100,BOS,2017-07-23,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
100,LAA,101,CLE,2017-07-25,R,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
101,LAA,102,CLE,2017-07-26,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
102,LAA,103,CLE,2017-07-27,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
103,LAA,104,TOR,2017-07-28,L,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
104,LAA,105,TOR,2017-07-29,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
105,LAA,106,TOR,2017-07-30,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
106,LAA,107,PHI,2017-08-01,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
107,LAA,108,PHI,2017-08-02,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
108,LAA,109,PHI,2017-08-03,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
109,LAA,110,OAK,2017-08-04,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
110,LAA,111,OAK,2017-08-05,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
111,LAA,112,OAK,2017-08-06,L,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
112,LAA,113,BAL,2017-08-07,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
113,LAA,114,BAL,2017-08-08,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
114,LAA,115,BAL,2017-08-09,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
115,LAA,116,SEA,2017-08-10,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
116,LAA,117,SEA,2017-08-11,L,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
117,LAA,118,SEA,2017-08-12,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
118,LAA,119,SEA,2017-08-13,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
119,LAA,120,WSH,2017-08-15,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
120,LAA,121,WSH,2017-08-16,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
121,LAA,122,BAL,2017-08-18,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
122,LAA,123,BAL,2017-08-19,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
123,LAA,124,BAL,2017-08-20,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
124,LAA,125,TEX,2017-08-21,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
125,LAA,126,TEX,2017-08-22,R,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
126,LAA,127,TEX,2017-08-23,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
127,LAA,128,TEX,2017-08-24,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
128,LAA,129,HOU,2017-08-25,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
129,LAA,130,HOU,2017-08-26,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
130,LAA,131,HOU,2017-08-27,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
131,LAA,132,OAK,2017-08-28,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
132,LAA,133,OAK,2017-08-29,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
133,LAA,134,OAK,2017-08-30,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
134,LAA,135,TEX,2017-09-01,L,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,false
135,LAA,136,TEX,2017-09-02,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
136,LAA,137,TEX,2017-09-03,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
137,LAA,138,OAK,2017-09-04,R,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,false
138,LAA,139,OAK,2017-09-05,R,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
139,LAA,140,OAK,2017-09-06,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
140,LAA,141,SEA,2017-09-08,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
141,LAA,142,SEA,2017-09-09,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
142,LAA,143,SEA,2017-09-10,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
143,LAA,144,HOU,2017-09-12,R,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,false
144,LAA,145,HOU,2017-09-13,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
145,LAA,146,HOU,2017-09-14,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
146,LAA,147,TEX,2017-09-15,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
147,LAA,148,TEX,2017-09-16,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
148,LAA,149,TEX,2017-09-17,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
149,LAA,150,CLE,2017-09-19,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
150,LAA,151,CLE,2017-09-20,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
151,LAA,152,CLE,2017-09-21,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
152,LAA,153,HOU,2017-09-22,R,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
153,LAA,154,HOU,2017-09-23,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
154,LAA,155,HOU,2017-09-24,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
155,LAA,156,CWS,2017-09-25,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
156,LAA,157,CWS,2017-09-26,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
157,LAA,158,CWS,2017-09-27,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
158,LAA,159,CWS,2017-09-28,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
159,LAA,160,SEA,2017-09-29,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
160,LAA,161,SEA,2017-09-30,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
161,LAA,162,SEA,2017-10-01,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
162,HOU,1,SEA,2017-04-03,R,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
163,HOU,2,SEA,2017-04-04,R,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
164,HOU,3,SEA,2017-04-05,L,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,false
165,HOU,4,SEA,2017-04-06,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
166,HOU,5,KC,2017-04-07,L,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
167,HOU,6,KC,2017-04-08,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
168,HOU,7,KC,2017-04-09,R,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,false
169,HOU,8,SEA,2017-04-10,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
170,HOU,9,SEA,2017-04-11,L,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
171,HOU,10,SEA,2017-04-12,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
172,HOU,11,OAK,2017-04-14,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
173,HOU,12,OAK,2017-04-15,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
174,HOU,13,LAA,2017-04-17,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
175,HOU,14,LAA,2017-04-18,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
176,HOU,15,LAA,2017-04-19,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
177,HOU,16,LAA,2017-04-20,R,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,false
178,HOU,17,TB,2017-04-21,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
179,HOU,18,TB,2017-04-22,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
180,HOU,19,TB,2017-04-23,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
181,HOU,20,CLE,2017-04-25,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
182,HOU,21,CLE,2017-04-26,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
183,HOU,22,CLE,2017-04-27,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
184,HOU,23,OAK,2017-04-28,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
185,HOU,24,OAK,2017-04-29,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
186,HOU,25,OAK,2017-04-30,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
187,HOU,26,TEX,2017-05-01,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
188,HOU,27,TEX,2017-05-02,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
189,HOU,28,TEX,2017-05-03,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
190,HOU,29,TEX,2017-05-04,R,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
191,HOU,30,LAA,2017-05-05,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
192,HOU,31,LAA,2017-05-06,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
193,HOU,32,LAA,2017-05-07,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
194,HOU,33,ATL,2017-05-09,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
195,HOU,34,ATL,2017-05-10,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
196,HOU,35,NYY,2017-05-11,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
197,HOU,36,NYY,2017-05-12,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
198,HOU,37,NYY,2017-05-14,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,true
199,HOU,38,NYY,2017-05-14,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,true
200,HOU,39,MIA,2017-05-15,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
201,HOU,40,MIA,2017-05-16,R,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
202,HOU,41,MIA,2017-05-17,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
203,HOU,42,CLE,2017-05-19,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
204,HOU,43,CLE,2017-05-20,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
205,HOU,44,CLE,2017-05-21,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
206,HOU,45,DET,2017-05-22,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
207,HOU,46,DET,2017-05-23,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
208,HOU,47,DET,2017-05-24,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
209,HOU,48,DET,2017-05-25,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
210,HOU,49,BAL,2017-05-26,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
211,HOU,50,BAL,2017-05-27,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
212,HOU,51,BAL,2017-05-28,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
213,HOU,52,MIN,2017-05-29,R,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,false
214,HOU,53,MIN,2017-05-30,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
215,HOU,54,MIN,2017-05-31,L,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,false
216,HOU,55,TEX,2017-06-02,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
217,HOU,56,TEX,2017-06-03,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
218,HOU,57,TEX,2017-06-04,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
219,HOU,58,KC,2017-06-05,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
220,HOU,59,KC,2017-06-06,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
221,HOU,60,KC,2017-06-07,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
222,HOU,61,KC,2017-06-08,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
223,HOU,62,LAA,2017-06-09,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
224,HOU,63,LAA,2017-06-10,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
225,HOU,64,LAA,2017-06-11,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
226,HOU,65,TEX,2017-06-12,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
227,HOU,66,TEX,2017-06-13,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
228,HOU,67,TEX,2017-06-14,R,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
229,HOU,68,BOS,2017-06-16,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
230,HOU,69,BOS,2017-06-17,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
231,HOU,70,BOS,2017-06-18,L,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
232,HOU,71,OAK,2017-06-19,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
233,HOU,72,OAK,2017-06-20,R,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
234,HOU,73,OAK,2017-06-21,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
